ride_dist,ride_time,ride_speed,ride_id
8.666867697832465,0.256158951377584,33.83394431942887,202405160
5.364138234510304,0.13728958585213683,39.071705266032126,202405161
5.330769861263194,0.14831051238494825,35.94330419024433,202405162
9.279913180189451,0.37157180486595104,24.97475066370359,202405163
3.540129480088301,0.1095086464091664,32.327396933215816,202405164
6.161381397401625,0.20040333681689418,30.74490422797299,202405165
1.9385719654354416,0.07632650841714818,25.398410141343568,202405166
1.2581113589990989,0.04873065060190419,25.81765979849112,202405167
9.238421154691538,0.29450784676327696,31.369015312238208,202405168
6.321676889684086,0.21075409221457214,29.995511941224297,202405169
7.390699372368765,0.26461357945678143,27.93015909289669,2024051610
5.986198401108062,0.24037974237924048,24.903090176641435,2024051611
2.6127573760688696,0.09358517508634488,27.91849642486911,2024051612
8.501333295510072,0.31646548040301653,26.863382649771737,2024051613
2.1144800349301396,0.07114244556276628,29.721778864976102,2024051614
2.4140924894411206,0.08236812084068397,29.308577940128643,2024051615
8.974356779246516,0.3484079219056459,25.7581880749454,2024051616
9.298726195856462,0.3383084382813918,27.48594224576256,2024051617
3.6621264257372586,0.24514847401201995,14.938401882761465,2024051618
7.7797985009299655,0.2572347766151824,30.24396080226887,2024051619
4.422514312306021,0.19154579913592726,23.08854765939115,2024051620
4.017569714450437,0.11034926411737452,36.407761724419785,2024051621
5.768799269933633,0.15741970660385307,36.64597904791441,2024051622
4.372490638769268,0.11760335937895935,37.17998075785885,2024051623
7.553058602761209,0.3021590791971531,24.99696061700327,2024051624
7.071036897581843,0.16762897671364768,42.18266457392356,2024051625
9.907654462790314,0.29676817745916145,33.38516463462028,2024051626
9.0396378541577,0.26702305474077975,33.853398400123865,2024051627
0.271851618062523,0.010171470803375023,26.72687395143672,2024051628
1.6585884870819967,0.04868235207069983,34.069604621265654,2024051629
8.273734523239927,0.24758103243583993,33.41828912270994,2024051630
6.285661753142914,0.1732061129883809,36.29006877814164,2024051631
5.0783055072731464,0.1731595697511094,29.327316501031042,2024051632
1.4668050997277682,0.04806795815399446,30.515236262555423,2024051633
2.350956004893435,0.09561382279984194,24.588034826459438,2024051634
4.700648785856659,0.17646045467726623,26.638539464571906,2024051635
8.350992711821958,0.2652587045248445,31.482445512131314,2024051636
2.0241100664518763,0.07235433785559406,27.97496496328427,2024051637
8.513884691131393,0.27356343191605664,31.122159242920638,2024051638
4.1272488255137505,0.14247303254843532,28.96863182940003,2024051639
5.388704457001582,0.1677017839925771,32.132660301574965,2024051640
5.381734144119077,0.18029104708869834,29.850257297975585,2024051641
8.102708477507704,0.2043744668098876,39.64638344497786,2024051642
8.220404255260414,0.2936763082494237,27.991376983255662,2024051643
6.570619704149098,0.17956939183617335,36.59097821160788,2024051644
4.860968251476837,0.1466053086257732,33.1568365227825,2024051645
0.6728659532779357,0.026926152800453594,24.989309028455068,2024051646
0.31809391967489997,0.01380781230017534,23.037242450845064,2024051647
3.6150945119075217,0.13310065674690943,27.16060611768141,2024051648
3.5642719808604606,0.11709360409006214,30.439510411849763,2024051649
0.04298398028274586,0.0011547135622781684,37.22479902110226,2024051650
4.583549131929466,0.19596839064618654,23.389226787114303,2024051651
1.7751267570988338,0.06789901046651524,26.14363221057908,2024051652
6.23300110853128,0.20426944765548502,30.513623941665912,2024051653
7.432161020048426,0.23251706638358965,31.963937682696333,2024051654
5.628946617599123,0.1666509761298386,33.77685956794866,2024051655
8.282908377177682,0.20528998216488345,40.34735786827177,2024051656
8.55764344329049,0.22117169097339207,38.69230915415849,2024051657
6.62648127252759,0.1875998973667581,35.32241416727861,2024051658
4.511998636446912,0.20032657166576598,22.523215961459858,2024051659
4.958167851155361,0.21467419795022322,23.0962449073876,2024051660
5.477857307462245,0.20573621072866086,26.625635264016903,2024051661
0.21624989878455625,0.006591363666256209,32.80806669667231,2024051662
1.8802324752848165,0.05150720060903136,36.504264511613414,2024051663
9.852692587391514,0.4829269164336378,20.402036523771685,2024051664
6.759577719990962,0.2091269697929536,32.32284064883305,2024051665
4.2324642855633945,0.1533758661059687,27.59537333363222,2024051666
0.3055547091851585,0.010205011407126338,29.94163328144683,2024051667
5.459714083595827,0.1415328094537495,38.57560734269158,2024051668
0.22471287899162307,0.007576215464375659,29.660307319433027,2024051669
1.406569215268203,0.046128754587143266,30.492243457624884,2024051670
8.99635622548023,0.45740227977681797,19.668367700025144,2024051671
7.022376066225188,0.2177993584202238,32.2424093310512,2024051672
5.931284140465756,0.2129200603955791,27.856859186711507,2024051673
0.4716554808977058,0.014062414779623281,33.54014856546146,2024051674
2.6547331864216206,0.07787116915756268,34.09134876413755,2024051675
3.4468025878861788,0.11350649030381156,30.366568278698992,2024051676
1.464406257736055,0.06152876265175412,23.800352788246855,2024051677
7.963660744303094,0.24957259858973022,31.909195117187014,2024051678
2.673573251200306,0.10039026725001107,26.631797328938887,2024051679
4.02491340490709,0.12568362570790945,32.02416688917812,2024051680
2.581618968608418,0.08235344998255231,31.348036653660156,2024051681
6.535332483024017,0.1720688205069918,37.980922190133,2024051682
3.2449259324274324,0.0990705794999343,32.75367872890644,2024051683
3.7328913469154767,0.10075175855709621,37.0503840367217,2024051684
5.177122970688264,0.2267158168645251,22.835296814698523,2024051685
5.068683122136926,0.1983889836035716,25.549216645342373,2024051686
6.9781175433509,0.22499061109483448,31.015149962900427,2024051687
4.470185035895421,0.17373789554958471,25.729476126983663,2024051688
5.038800008869563,0.21050040225201583,23.93724646111126,2024051689
0.4469673934827523,0.015979311819378176,27.97162972567524,2024051690
8.519327364388081,0.3453640204241552,24.6676748606446,2024051691
8.0606876309438,0.20137390145747366,40.02846234096559,2024051692
8.191762896948445,0.33569151505374334,24.402651034051203,2024051693
3.25711814041255,0.08292853770084763,39.27620371363739,2024051694
7.133259217959473,0.27852784538235675,25.610578389988603,2024051695
0.5791431375141298,0.025236656164417844,22.94848944095401,2024051696
9.509970760953903,0.26874431949798594,35.38668567476521,2024051697
